Company,RAM,Storage,Battery,Price
5,8,256,6000,20120.0
2,6,128,3700,16594.0
1,6,128,3000,23580.0
3,6,64,6300,10806.0
8,8,128,6300,10946.0
7,6,64,5800,7296.0
5,4,64,5100,7982.0
1,6,64,4500,19770.0
8,4,128,5100,10322.0
6,4,256,6900,19038.0
8,4,128,5200,10324.0
2,4,128,4400,16308.0
1,4,128,6600,23352.0
7,4,128,6200,10844.0
8,4,256,4800,17996.0
6,8,128,7400,11968.0
2,4,64,4900,12478.0
1,8,128,5400,23928.0
1,6,128,4200,23604.0
7,8,64,4700,7574.0
1,6,64,6300,19806.0
3,8,64,7300,11126.0
4,4,128,3800,12296.0
1,6,64,6500,19810.0
8,8,256,5000,18600.0
5,8,128,6600,12452.0
2,8,128,4300,16906.0
4,8,128,6300,12946.0
6,4,64,7700,7534.0
6,8,256,3700,19574.0
2,6,64,6000,12800.0
6,8,256,4300,19586.0
1,6,64,3700,19754.0
8,6,256,6200,18324.0
6,8,256,6300,19626.0
7,4,64,4600,6972.0
3,6,64,7800,10836.0
6,8,64,6800,8116.0
1,8,128,3700,23894.0
2,8,256,6000,24620.0
2,6,128,7100,16662.0
1,4,64,7500,19530.0
5,6,128,7400,12168.0
2,4,64,3600,12452.0
1,4,128,6100,23342.0
1,4,256,7700,31054.0
3,4,256,5300,22006.0
3,6,256,3800,22276.0
7,4,256,6100,18522.0
1,4,128,5100,23322.0
2,4,256,3800,23976.0
3,6,64,8000,10840.0
5,8,64,4600,8572.0
1,6,64,7600,19832.0
2,8,64,3400,13048.0
3,8,256,5000,22600.0
4,6,256,8000,20360.0
6,4,64,8000,7540.0
1,6,256,5000,31300.0
8,6,64,3700,6754.0
8,6,256,5800,18316.0
7,4,256,4100,18482.0
5,8,64,3800,8556.0
5,4,64,4600,7972.0
1,8,128,6000,23940.0
2,4,256,5600,24012.0
3,6,128,5900,14638.0
4,6,256,6800,20336.0
7,8,128,3500,11390.0
7,8,64,4900,7578.0
3,6,256,3300,22266.0
7,6,64,7600,7332.0
3,6,64,3000,10740.0
7,8,128,5200,11424.0
6,6,256,5700,19314.0
2,6,256,6700,24334.0
7,4,64,4000,6960.0
8,4,64,3500,6450.0
7,6,128,4200,11104.0
4,8,64,3600,9052.0
3,4,256,5200,22004.0
8,8,64,4300,7066.0
5,6,64,5500,8290.0
1,6,64,6800,19816.0
7,8,256,7600,19152.0
8,4,256,3900,17978.0
7,8,256,8000,19160.0
3,8,128,4700,14914.0
8,8,64,4400,7068.0
6,6,64,4900,7778.0
4,8,256,4000,20580.0
1,6,64,5600,19792.0
2,6,256,3400,24268.0
3,8,256,7200,22644.0
8,6,128,3700,10594.0
3,4,128,6100,14342.0
8,4,64,7000,6520.0
1,6,64,7600,19832.0
3,8,128,3500,14890.0
2,6,256,4200,24284.0
8,6,64,4700,6774.0
8,4,256,5000,18000.0
4,6,256,7600,20352.0
4,6,64,5000,8780.0
1,6,256,3200,31264.0
1,4,128,5900,23338.0
4,8,128,3700,12894.0
3,4,128,4700,14314.0
3,8,256,3200,22564.0
2,4,256,4400,23988.0
7,4,128,6600,10852.0
2,4,64,3500,12450.0
8,4,64,6500,6510.0
4,6,64,3600,8752.0
2,8,256,4800,24596.0
5,4,64,3400,7948.0
1,8,128,4300,23906.0
6,8,128,7600,11972.0
1,8,64,4900,20078.0
8,4,128,3200,10284.0
1,6,128,7800,23676.0
5,8,128,7500,12470.0
4,4,128,3300,12286.0
4,6,128,7600,12672.0
7,4,256,6700,18534.0
3,6,256,6200,22324.0
3,4,256,3500,21970.0
3,8,128,6700,14954.0
4,8,64,5900,9098.0
3,4,128,6800,14356.0
4,6,256,5600,20312.0
4,6,256,6000,20320.0
5,6,64,8000,8340.0
6,6,64,6000,7800.0
2,4,256,4300,23986.0
1,8,128,6000,23940.0
5,6,64,5300,8286.0
8,6,128,7400,10668.0
8,4,64,6800,6516.0
6,4,64,6700,7514.0
5,8,128,3300,12386.0
8,8,256,7000,18640.0
4,6,64,6700,8814.0
2,8,64,5700,13094.0
1,8,64,3000,20040.0
3,4,64,4600,10472.0
3,4,256,3900,21978.0
3,8,128,4900,14918.0
6,4,128,6400,11348.0
3,4,64,7100,10522.0
6,4,256,4200,18984.0
8,4,64,3800,6456.0
1,6,64,4000,19760.0
4,8,128,5800,12936.0
3,6,64,6700,10814.0
7,6,64,5900,7298.0
7,8,64,7900,7638.0
7,4,128,5300,10826.0
2,4,256,6700,24034.0
1,4,64,5200,19484.0
6,6,64,7400,7828.0
5,8,64,4100,8562.0
5,6,128,3100,12082.0
4,8,128,5100,12922.0
5,4,128,4600,11812.0
8,6,256,4000,18280.0
1,4,64,3900,19458.0
4,8,256,7800,20656.0
3,4,256,7500,22050.0
8,8,64,7600,7132.0
3,6,256,6300,22326.0
7,4,128,5900,10838.0
1,6,256,7700,31354.0
8,6,64,5500,6790.0
5,8,256,3300,20066.0
7,4,256,7500,18550.0
2,8,256,7000,24640.0
7,6,64,6700,7314.0
2,6,256,5600,24312.0
2,6,64,5200,12784.0
2,8,64,6200,13104.0
7,4,128,6000,10840.0
6,4,64,6600,7512.0
7,6,128,3800,11096.0
2,6,256,7100,24342.0
3,8,128,5200,14924.0
1,4,128,3800,23296.0
2,6,128,6600,16652.0
3,4,64,4900,10478.0
5,6,64,5200,8284.0
6,4,64,7500,7530.0
1,8,64,7600,20132.0
6,4,256,4200,18984.0
1,4,128,5300,23326.0
2,8,128,5200,16924.0
2,8,64,7400,13128.0
4,4,64,4800,8476.0
2,6,128,4600,16612.0
7,6,256,6600,18832.0
4,4,128,5400,12328.0
6,8,128,7200,11964.0
1,6,64,3100,19742.0
4,4,256,3300,19966.0
2,6,128,6200,16644.0
6,6,256,5500,19310.0
4,4,256,7400,20048.0
5,6,128,7400,12168.0
8,6,64,7100,6822.0
5,4,128,7000,11860.0
7,6,256,5400,18808.0
3,6,128,6600,14652.0
5,6,256,5600,19812.0
4,4,128,6000,12340.0
3,6,128,5200,14624.0
5,8,128,5400,12428.0
3,8,256,4700,22594.0
3,8,128,7500,14970.0
7,4,64,6700,7014.0
2,8,128,6500,16950.0
5,6,256,5500,19810.0
7,8,128,7600,11472.0
7,8,64,3500,7550.0
7,8,128,7600,11472.0
3,8,64,3400,11048.0
6,6,128,4400,11608.0
2,4,128,3100,16282.0
3,8,128,6200,14944.0
3,6,64,7300,10826.0
3,8,64,7400,11128.0
1,6,256,3100,31262.0
3,4,256,4500,21990.0
5,8,64,6500,8610.0
1,4,128,4700,23314.0
3,6,64,4100,10762.0
8,8,128,4500,10910.0
3,8,128,7200,14964.0
5,8,64,3900,8558.0
5,6,256,8000,19860.0
5,8,256,5400,20108.0
4,8,256,3100,20562.0
1,4,128,4900,23318.0
2,6,64,4200,12764.0
7,4,128,7000,10860.0
4,6,128,5100,12622.0
5,4,256,3900,19478.0
2,6,128,7000,16660.0
8,6,256,6100,18322.0
3,8,128,5500,14930.0
1,6,256,7400,31348.0
2,4,64,4200,12464.0
7,4,128,4400,10808.0
8,8,256,5900,18618.0
2,4,128,3700,16294.0
8,4,256,4500,17990.0
6,4,128,4100,11302.0
7,4,256,6100,18522.0
6,6,256,5000,19300.0
8,8,128,3500,10890.0
4,6,128,3500,12590.0
8,4,256,3100,17962.0
7,8,64,7100,7622.0
8,8,256,7800,18656.0
4,8,128,3100,12882.0
6,4,64,6500,7510.0
2,8,256,4800,24596.0
1,4,64,3100,19442.0
7,6,64,5400,7288.0
6,4,128,7400,11368.0
2,6,128,3700,16594.0
1,8,128,4000,23900.0
8,4,256,6200,18024.0
8,6,64,3000,6740.0
4,8,64,5400,9088.0
1,4,256,3800,30976.0
7,8,256,3000,19060.0
6,6,128,5900,11638.0
3,6,256,5500,22310.0
3,8,128,5500,14930.0
7,8,64,4000,7560.0
3,4,256,7900,22058.0
7,4,256,3100,18462.0
5,6,256,6900,19838.0
6,6,64,4500,7770.0
6,4,128,4200,11304.0
8,8,64,3000,7040.0
5,8,64,3600,8552.0
7,6,128,5000,11120.0
7,4,64,4000,6960.0
6,4,64,6300,7506.0
5,6,128,7400,12168.0
6,6,64,3600,7752.0
2,8,64,7900,13138.0
5,8,128,5000,12420.0
2,6,128,6200,16644.0
8,8,256,4500,18590.0
5,4,256,4700,19494.0
7,4,128,6500,10850.0
7,6,256,7000,18840.0
4,6,256,6300,20326.0
6,8,64,3000,8040.0
5,6,64,6800,8316.0
6,4,256,7900,19058.0
3,6,64,3800,10756.0
5,4,256,4100,19482.0
6,6,256,4000,19280.0
4,6,128,5800,12636.0
1,6,128,5000,23620.0
1,8,256,6200,31624.0
6,8,256,3800,19576.0
4,8,64,8000,9140.0
1,6,64,4900,19778.0
5,8,64,4200,8564.0
1,8,256,3600,31572.0
2,4,64,7100,12522.0
7,8,128,6100,11442.0
2,4,128,7300,16366.0
4,8,256,4500,20590.0
1,6,128,4600,23612.0
5,8,128,3800,12396.0
3,8,256,8000,22660.0
2,6,256,4700,24294.0
3,4,64,4000,10460.0
3,4,128,3800,14296.0
5,6,128,6600,12152.0
8,8,256,4700,18594.0
7,8,64,6100,7602.0
2,8,128,3900,16898.0
7,6,64,4200,7264.0
5,4,64,5900,7998.0
4,8,256,7900,20658.0
4,8,128,5400,12928.0
7,6,64,6300,7306.0
1,4,64,7300,19526.0
1,8,64,3100,20042.0
6,8,128,3800,11896.0
3,8,256,6400,22628.0
5,6,256,4900,19798.0
1,4,128,3400,23288.0
1,8,256,6600,31632.0
6,4,64,5400,7488.0
4,6,64,6200,8804.0
4,4,128,7200,12364.0
8,8,64,3900,7058.0
6,8,128,6100,11942.0
8,6,128,6800,10656.0
2,8,64,4800,13076.0
2,4,256,6000,24020.0
1,8,128,6400,23948.0
6,8,64,5200,8084.0
4,4,256,4400,19988.0
6,6,64,4900,7778.0
5,4,128,4300,11806.0
5,4,64,7500,8030.0
2,6,128,6600,16652.0
2,4,256,3400,23968.0
3,8,256,4800,22596.0
5,4,256,7600,19552.0
4,4,128,4700,12314.0
5,4,128,6000,11840.0
3,4,64,4800,10476.0
5,6,128,7900,12178.0
5,4,64,4900,7978.0
6,4,64,7500,7530.0
6,8,128,3200,11884.0
7,4,256,5600,18512.0
5,4,64,5300,7986.0
1,4,128,3100,23282.0
4,6,128,6400,12648.0
2,8,128,7300,16966.0
4,6,64,7300,8826.0
4,6,64,5200,8784.0
1,6,128,6000,23640.0
6,4,64,5300,7486.0
6,8,128,7500,11970.0
3,4,128,3800,14296.0
3,6,64,3500,10750.0
3,8,256,4800,22596.0
4,8,128,4000,12900.0
3,8,64,7900,11138.0
8,8,64,4900,7078.0
2,6,256,7400,24348.0
4,4,256,7600,20052.0
2,4,64,5800,12496.0
3,8,256,5400,22608.0
1,6,128,7000,23660.0
7,8,256,4900,19098.0
8,6,128,6100,10642.0
8,8,128,7500,10970.0
5,4,256,7800,19556.0
6,4,64,3000,7440.0
5,8,128,6100,12442.0
7,6,256,7500,18850.0
4,8,128,4700,12914.0
2,4,64,3600,12452.0
7,4,64,5300,6986.0
1,8,128,7800,23976.0
5,6,64,4400,8268.0
3,6,128,6600,14652.0
6,8,64,4900,8078.0
8,4,64,4100,6462.0
3,6,64,6400,10808.0
7,4,256,5200,18504.0
6,6,128,3100,11582.0
6,4,256,3400,18968.0
8,4,128,4800,10316.0
2,8,128,3700,16894.0
6,8,64,3900,8058.0
5,4,128,3600,11792.0
5,6,128,4700,12114.0
5,8,64,3300,8546.0
1,8,64,7600,20132.0
2,4,128,6900,16358.0
6,6,64,3100,7742.0
7,6,128,7300,11166.0
1,4,128,5900,23338.0
6,6,64,7400,7828.0
8,6,64,3500,6750.0
7,6,256,6100,18822.0
3,8,128,5500,14930.0
2,6,64,5500,12790.0
6,8,64,8000,8140.0
7,4,256,6900,18538.0
6,8,256,3800,19576.0
1,4,128,6100,23342.0
3,6,128,4200,14604.0
6,6,64,7300,7826.0
1,6,64,4000,19760.0
3,4,256,5200,22004.0
2,8,64,8000,13140.0
3,4,128,3700,14294.0
6,6,128,7700,11674.0
6,4,128,5100,11322.0
7,6,128,5700,11134.0
2,6,64,3100,12742.0
6,6,128,7700,11674.0
1,8,256,7100,31642.0
8,4,128,4500,10310.0
2,6,128,4100,16602.0
8,6,256,5000,18300.0
6,6,256,5900,19318.0
5,6,256,7300,19846.0
1,6,128,7000,23660.0
6,6,64,3500,7750.0
2,8,64,7200,13124.0
1,4,64,6600,19512.0
5,6,256,6300,19826.0
6,4,128,3400,11288.0
1,6,128,7100,23662.0
1,4,256,3500,30970.0
5,8,64,6900,8618.0
3,4,128,3300,14286.0
7,4,256,3200,18464.0
4,4,256,5600,20012.0
3,6,128,3300,14586.0
4,6,128,7800,12676.0
1,6,128,7000,23660.0
8,8,64,4000,7060.0
8,6,64,6900,6818.0
2,8,128,4100,16902.0
8,4,128,6500,10350.0
3,4,256,5700,22014.0
4,6,256,4100,20282.0
8,4,64,6900,6518.0
4,6,64,3700,8754.0
3,8,256,3400,22568.0
7,6,64,4200,7264.0
5,8,128,7200,12464.0
7,8,256,4500,19090.0
4,6,64,5700,8794.0
7,8,256,3300,19066.0
7,4,64,3700,6954.0
3,8,128,5500,14930.0
7,4,256,6000,18520.0
2,4,128,5900,16338.0
5,6,256,6400,19828.0
2,8,256,6400,24628.0
3,6,256,7700,22354.0
6,4,64,4900,7478.0
3,4,64,6500,10510.0
4,6,64,4700,8774.0
2,6,64,5200,12784.0
8,6,256,3000,18260.0
5,8,64,3300,8546.0
8,8,128,3600,10892.0
6,8,128,7100,11962.0
1,4,128,5100,23322.0
8,8,128,7200,10964.0
6,4,128,3900,11298.0
2,4,128,3900,16298.0
5,6,256,4900,19798.0
3,8,256,3700,22574.0
5,8,128,6600,12452.0
8,4,256,7500,18050.0
8,6,64,6100,6802.0
7,8,64,6300,7606.0
4,8,64,5500,9090.0
7,4,256,3000,18460.0
6,4,64,4800,7476.0
6,6,64,7700,7834.0
8,4,256,7800,18056.0
7,8,256,6800,19136.0
6,4,64,4600,7472.0
3,4,64,6800,10516.0
1,6,128,7200,23664.0
6,6,128,7500,11670.0
7,8,64,5800,7596.0
3,4,256,4300,21986.0
6,8,128,7500,11970.0
2,4,64,3100,12442.0
8,6,64,3100,6742.0
1,8,64,7000,20120.0
7,6,256,4000,18780.0
6,8,128,4500,11910.0
1,6,128,3800,23596.0
6,6,256,7100,19342.0
2,6,64,4400,12768.0
4,4,256,4600,19992.0
1,8,256,6200,31624.0
3,4,256,3100,21962.0
6,8,128,6800,11956.0
3,4,256,4400,21988.0
5,8,64,5800,8596.0
1,8,256,7300,31646.0
1,8,64,6000,20100.0
5,8,128,5200,12424.0
1,4,128,7500,23370.0
5,4,64,5400,7988.0
1,6,128,3100,23582.0
7,8,256,7300,19146.0
2,6,128,4300,16606.0
4,4,64,7400,8528.0
2,8,64,5100,13082.0
4,6,256,7100,20342.0
1,8,128,6100,23942.0
2,6,64,4600,12772.0
2,6,256,5400,24308.0
6,6,256,4700,19294.0
7,8,256,4900,19098.0
8,6,64,4800,6776.0
7,8,64,3100,7542.0
3,4,64,6400,10508.0
2,4,256,3900,23978.0
1,4,256,3600,30972.0
8,8,128,4600,10912.0
4,6,128,4700,12614.0
4,4,256,4000,19980.0
6,4,256,4900,18998.0
8,8,128,3000,10880.0
3,6,64,5500,10790.0
7,4,256,4100,18482.0
8,4,256,3700,17974.0
3,4,64,7500,10530.0
6,6,64,6700,7814.0
2,8,64,5100,13082.0
4,4,256,4800,19996.0
2,4,256,5800,24016.0
7,6,128,7100,11162.0
5,4,64,6600,8012.0
3,6,128,7300,14666.0
7,4,64,5300,6986.0
4,6,128,4800,12616.0
1,8,128,4200,23904.0
1,6,64,5200,19784.0
5,6,128,6200,12144.0
2,6,128,7900,16678.0
8,4,128,3600,10292.0
4,4,128,5200,12324.0
2,6,64,3500,12750.0
8,4,128,4200,10304.0
5,4,256,3700,19474.0
7,8,256,3200,19064.0
5,8,64,7800,8636.0
7,6,128,7200,11164.0
5,8,64,6900,8618.0
4,6,64,4900,8778.0
3,4,128,3200,14284.0
7,4,64,3800,6956.0
4,8,256,6000,20620.0
6,6,128,7900,11678.0
5,6,64,3200,8244.0
8,8,128,5700,10934.0
6,4,64,6500,7510.0
1,6,64,7200,19824.0
5,8,64,6400,8608.0
3,8,256,3300,22566.0
4,4,64,3600,8452.0
5,4,128,6700,11854.0
5,4,256,7100,19542.0
7,4,256,3400,18468.0
7,8,128,7500,11470.0
2,6,256,5100,24302.0
7,4,64,4500,6970.0
1,4,256,5700,31014.0
5,4,128,4900,11818.0
6,4,256,4900,18998.0
7,8,128,4200,11404.0
3,6,128,4600,14612.0
4,4,256,4500,19990.0
5,6,256,4700,19794.0
4,8,256,4400,20588.0
1,6,64,7600,19832.0
4,8,64,7300,9126.0
8,4,128,6400,10348.0
1,8,64,6900,20118.0
3,4,128,4300,14306.0
7,4,256,6600,18532.0
2,6,128,7900,16678.0
3,4,128,6100,14342.0
8,8,64,7800,7136.0
7,4,256,4900,18498.0
3,6,128,7900,14678.0
1,4,128,3200,23284.0
7,4,128,5200,10824.0
5,4,128,4800,11816.0
4,6,64,7900,8838.0
6,4,256,5100,19002.0
8,6,128,7900,10678.0
6,8,256,6000,19620.0
1,8,64,3600,20052.0
7,4,64,3500,6950.0
6,6,256,4300,19286.0
3,6,64,7200,10824.0
3,8,128,5700,14934.0
4,8,64,5200,9084.0
5,8,128,5600,12432.0
7,6,128,3200,11084.0
6,8,128,7400,11968.0
5,8,64,8000,8640.0
6,6,64,6000,7800.0
6,8,128,7600,11972.0
4,4,64,4500,8470.0
3,6,64,6400,10808.0
8,4,64,4600,6472.0
1,6,128,3100,23582.0
5,6,256,6400,19828.0
7,4,128,5700,10834.0
2,6,128,6500,16650.0
3,6,256,5800,22316.0
6,6,128,4300,11606.0
5,6,64,6000,8300.0
2,4,64,8000,12540.0
8,8,64,3700,7054.0
3,8,256,4300,22586.0
8,8,128,5100,10922.0
3,4,256,5200,22004.0
8,6,256,3800,18276.0
4,6,128,3200,12584.0
6,8,128,6100,11942.0
4,8,128,4100,12902.0
4,4,256,3500,19970.0
8,8,64,7900,7138.0
6,8,128,5900,11938.0
4,8,128,7400,12968.0
3,6,64,5100,10782.0
1,4,64,3200,19444.0
8,4,256,4600,17992.0
7,4,64,6800,7016.0
3,4,128,5300,14326.0
3,6,128,4500,14610.0
6,4,64,5400,7488.0
1,6,256,4800,31296.0
7,6,128,3200,11084.0
1,4,64,3900,19458.0
7,8,64,3100,7542.0
8,8,256,3400,18568.0
7,6,64,7600,7332.0
5,4,256,7300,19546.0
7,6,64,4100,7262.0
2,8,256,7300,24646.0
4,4,128,4700,12314.0
7,8,128,3900,11398.0
6,8,256,6700,19634.0
8,8,128,4700,10914.0
8,8,64,6600,7112.0
8,4,64,5900,6498.0
8,8,128,6100,10942.0
2,8,256,6400,24628.0
6,8,64,6000,8100.0
3,4,128,6800,14356.0
4,4,128,7700,12374.0
4,8,256,3700,20574.0
3,4,64,4500,10470.0
5,4,64,7700,8034.0
6,4,128,5700,11334.0
2,8,128,4900,16918.0
8,6,128,6800,10656.0
3,6,64,6700,10814.0
8,8,64,6100,7102.0
6,8,256,8000,19660.0
6,4,256,3400,18968.0
1,8,256,6200,31624.0
4,4,256,7600,20052.0
8,4,128,6100,10342.0
8,4,256,5700,18014.0
6,6,256,3400,19268.0
4,6,128,7900,12678.0
1,4,256,5100,31002.0
7,4,64,4000,6960.0
4,4,128,4900,12318.0
8,6,128,4200,10604.0
7,8,256,4500,19090.0
6,6,128,5900,11638.0
6,4,64,4600,7472.0
4,4,128,4900,12318.0
6,6,256,4800,19296.0
1,8,64,7400,20128.0
1,4,64,6700,19514.0
4,6,128,7900,12678.0
1,6,256,3700,31274.0
4,4,64,3000,8440.0
8,6,256,3900,18278.0
1,6,256,7600,31352.0
7,6,128,4900,11118.0
8,8,256,4100,18582.0
4,6,128,5600,12632.0
2,8,128,4500,16910.0
2,4,64,7800,12536.0
3,8,128,3700,14894.0
4,8,128,8000,12980.0
8,4,256,7200,18044.0
6,4,64,3400,7448.0
6,6,64,6600,7812.0
3,6,64,6700,10814.0
5,6,256,4300,19786.0
2,4,256,7500,24050.0
3,4,128,4000,14300.0
7,8,64,5200,7584.0
1,4,128,3200,23284.0
7,8,64,5700,7594.0
2,6,128,6900,16658.0
5,4,128,5700,11834.0
6,4,128,3900,11298.0
3,4,64,6700,10514.0
6,8,128,3100,11882.0
1,6,64,3500,19750.0
5,8,128,4600,12412.0
1,8,64,6600,20112.0
2,8,128,5900,16938.0
2,4,128,3300,16286.0
3,6,256,3500,22270.0
4,8,256,4500,20590.0
5,8,64,4100,8562.0
5,8,256,3100,20062.0
3,6,64,6800,10816.0
4,8,256,4100,20582.0
7,6,128,6200,11144.0
7,4,64,7300,7026.0
4,4,128,3800,12296.0
1,4,128,5500,23330.0
2,8,128,3200,16884.0
8,4,64,5000,6480.0
3,4,64,7300,10526.0
4,8,256,5000,20600.0
3,6,64,4400,10768.0
3,8,128,7300,14966.0
8,4,128,6400,10348.0
1,6,64,6700,19814.0
1,6,256,3600,31272.0
3,6,256,3300,22266.0
7,6,128,4600,11112.0
3,4,256,6400,22028.0
7,4,128,4700,10814.0
7,6,128,4700,11114.0
7,8,256,6800,19136.0
5,8,256,6700,20134.0
1,8,64,5500,20090.0
5,6,256,5700,19814.0
1,6,64,6700,19814.0
1,4,128,7900,23378.0
2,8,64,6200,13104.0
4,8,128,4500,12910.0
7,6,128,3400,11088.0
8,4,256,3800,17976.0
1,4,256,7900,31058.0
7,6,128,6100,11142.0
4,8,256,4800,20596.0
2,6,64,8000,12840.0
7,4,256,5600,18512.0
5,8,64,5100,8582.0
2,4,64,7200,12524.0
6,6,128,4700,11614.0
6,8,64,3300,8046.0
5,8,128,7900,12478.0
6,4,64,6200,7504.0
8,8,128,7100,10962.0
2,4,256,5600,24012.0
2,8,256,5200,24604.0
3,4,128,5700,14334.0
8,4,128,5600,10332.0
4,6,128,4400,12608.0
5,6,128,7200,12164.0
7,4,128,5400,10828.0
3,4,128,3000,14280.0
6,4,256,3500,18970.0
8,8,64,3800,7056.0
2,6,256,7000,24340.0
5,6,128,5200,12124.0
5,6,64,5800,8296.0
8,6,128,4200,10604.0
8,4,128,4200,10304.0
2,4,128,4500,16310.0
3,8,128,7200,14964.0
2,6,64,6600,12812.0
1,8,128,4900,23918.0
3,8,256,7400,22648.0
4,8,256,5200,20604.0
5,8,64,8000,8640.0
5,8,256,3900,20078.0
8,6,256,4800,18296.0
6,6,256,7400,19348.0
3,4,64,7100,10522.0
6,8,64,4500,8070.0
6,4,128,6900,11358.0
3,8,256,6700,22634.0
6,8,256,3000,19560.0
2,6,128,6100,16642.0
2,4,256,7500,24050.0
7,6,128,3800,11096.0
1,4,64,4100,19462.0
5,6,128,7000,12160.0
2,8,256,3100,24562.0
5,8,64,5800,8596.0
8,6,256,5500,18310.0
8,6,256,4300,18286.0
2,4,256,7400,24048.0
1,4,128,7400,23368.0
6,8,256,4500,19590.0
6,8,128,7900,11978.0
8,8,64,3300,7046.0
6,8,64,7800,8136.0
2,8,256,3200,24564.0
8,6,64,4900,6778.0
7,6,256,6200,18824.0
8,8,256,3300,18566.0
8,8,128,4000,10900.0
6,6,256,3200,19264.0
6,4,128,7500,11370.0
8,8,64,4700,7074.0
1,4,128,6900,23358.0
1,8,256,7600,31652.0
4,8,128,7300,12966.0
8,6,256,6200,18324.0
5,4,64,5900,7998.0
2,6,128,5400,16628.0
7,4,64,5700,6994.0
3,4,64,5700,10494.0
6,8,256,5500,19610.0
8,8,256,4000,18580.0
2,8,64,7800,13136.0
4,8,256,3100,20562.0
1,4,128,5300,23326.0
7,8,64,7500,7630.0
3,4,256,3200,21964.0
2,4,256,5300,24006.0
6,4,128,5200,11324.0
5,4,64,5800,7996.0
3,4,256,4200,21984.0
5,8,128,6600,12452.0
3,4,256,3600,21972.0
3,8,128,6700,14954.0
1,4,256,4400,30988.0
2,8,256,6400,24628.0
7,6,256,6100,18822.0
8,6,64,4000,6760.0
7,6,64,4100,7262.0
7,4,64,5300,6986.0
4,6,256,7300,20346.0
1,8,256,6400,31628.0
5,6,256,4300,19786.0
5,4,256,6200,19524.0
2,6,64,4700,12774.0
1,4,128,7400,23368.0
3,4,256,6700,22034.0
2,8,128,6900,16958.0
5,8,256,7400,20148.0
1,4,64,7500,19530.0
8,6,256,5600,18312.0
2,6,128,3700,16594.0
7,4,256,3900,18478.0
8,4,128,6000,10340.0
5,6,64,6800,8316.0
7,6,64,4300,7266.0
4,6,128,4700,12614.0
1,6,256,4900,31298.0
4,6,64,7500,8830.0
1,6,256,6900,31338.0
1,4,128,3300,23286.0
1,6,256,6200,31324.0
8,6,128,7700,10674.0
1,4,256,3800,30976.0
1,4,64,3400,19448.0
5,6,64,4800,8276.0
6,6,64,5500,7790.0
3,6,64,6900,10818.0
6,4,128,8000,11380.0
8,4,64,6900,6518.0
2,6,256,4500,24290.0
5,6,256,4900,19798.0
2,8,64,4400,13068.0
1,4,64,7600,19532.0
3,6,64,4000,10760.0
2,4,128,3500,16290.0
7,4,256,5000,18500.0
1,4,64,7100,19522.0
4,8,256,4600,20592.0
7,6,64,7000,7320.0
5,8,64,3800,8556.0
1,6,64,7700,19834.0
6,8,256,4600,19592.0
6,4,128,6500,11350.0
2,8,128,6900,16958.0
1,6,128,5700,23634.0
6,8,128,5200,11924.0
3,8,128,3800,14896.0
7,6,64,6900,7318.0
1,6,64,7400,19828.0
2,4,128,4000,16300.0
6,8,128,5000,11920.0
4,6,256,6300,20326.0
6,4,64,3800,7456.0
4,6,128,6400,12648.0
4,4,128,5500,12330.0
7,4,128,7400,10868.0
2,4,256,6600,24032.0
6,8,64,4400,8068.0
7,8,128,5700,11434.0
4,6,128,3900,12598.0
6,8,64,7600,8132.0
3,8,64,7600,11132.0
6,4,128,3200,11284.0
5,4,64,7000,8020.0
4,8,256,7000,20640.0
7,4,128,3100,10782.0
1,4,128,6100,23342.0
8,8,64,3800,7056.0
6,4,64,7200,7524.0
2,8,256,3700,24574.0
7,8,128,5700,11434.0
4,8,256,5200,20604.0
2,6,128,3100,16582.0
7,4,256,4500,18490.0
8,8,64,5100,7082.0
6,6,128,3900,11598.0
3,4,128,7600,14372.0
3,8,256,6000,22620.0
7,4,256,5900,18518.0
1,6,64,4200,19764.0
2,6,64,4700,12774.0
7,4,64,3900,6958.0
5,6,256,3100,19762.0
1,8,64,4400,20068.0
2,8,64,7300,13126.0
5,4,64,7700,8034.0
1,6,256,7700,31354.0
3,4,256,6600,22032.0
3,8,128,6300,14946.0
8,4,128,7000,10360.0
2,6,128,5300,16626.0
5,6,64,7300,8326.0
2,6,128,4000,16600.0
1,4,128,4000,23300.0
1,8,64,3300,20046.0
4,8,256,4000,20580.0
5,6,128,7200,12164.0
4,8,256,6400,20628.0
3,8,256,7500,22650.0
4,6,128,5800,12636.0
5,4,256,5700,19514.0
5,4,64,4700,7974.0
1,6,128,7700,23674.0
7,8,256,6600,19132.0
2,4,64,6800,12516.0
5,8,64,7800,8636.0
5,8,128,5100,12422.0
6,8,64,4100,8062.0
1,4,128,6400,23348.0
1,4,256,4900,30998.0
1,4,256,6000,31020.0
5,4,128,3000,11780.0
2,4,128,5400,16328.0
4,8,64,4300,9066.0
6,8,128,5700,11934.0
4,4,64,5800,8496.0
8,8,256,5200,18604.0
8,4,128,5100,10322.0
2,4,64,5300,12486.0
7,4,256,5800,18516.0
6,4,128,3800,11296.0
6,6,64,7700,7834.0
6,8,64,5800,8096.0
2,4,64,7100,12522.0
4,6,256,5200,20304.0
7,6,128,7700,11174.0
8,6,64,6300,6806.0
6,8,64,5900,8098.0
2,8,256,6000,24620.0
4,4,64,5300,8486.0
3,4,256,6400,22028.0
